Section,Phrase,Intent,Tags,Notes
Section 9: Combined Intent Voice Commands,"Bogey on the last but kept my focus, and stayed in it",Score.Bogey + Mindset.PeakFocus,,Score + mindset
Section 9: Combined Intent Voice Commands,"Hooked my drive but bounced back with a reset, coach",Performance.Negative + Performance.Recovery + Cue.Reset,,Event + recovery + cue
Section 9: Combined Intent Voice Commands,"Two-putt par after calming myself, mental win",Score.Par + Mindset.CalmControl,,Score + mindset
Section 9: Combined Intent Voice Commands,"Birdied 7 after visualizing the shot, total trust",Score.Birdie + Cue.Visualization,,Score + cue
Section 9: Combined Intent Voice Commands,"Made par even though I was distracted, emotional control locked in",Score.Par + Mindset.Distracted,,Score + mindset
Section 9: Combined Intent Voice Commands,Saved par with deep breathing,Score.Par + Cue.DeepBreath,,Score + cue
Section 9: Combined Intent Voice Commands,"Two-putt par after calming myself, total trust",Score.Par + Mindset.CalmControl,,Score + mindset
Section 9: Combined Intent Voice Commands,"Saved par with deep breathing, stayed neutral",Score.Par + Cue.DeepBreath,,Score + cue
Section 9: Combined Intent Voice Commands,"Double bogey but learned from it, kept breathing",Score.Double + Summary.Learning,,Score + reflection
Section 9: Combined Intent Voice Commands,"Missed fairway but stayed calm, even with pressure",Performance.Negative + Mindset.CalmControl,,Outcome + mindset
Section 9: Combined Intent Voice Commands,"Scrambled for bogey after a bad tee shot, just like I practiced",Score.Bogey + Performance.Recovery,,Score + recovery
Section 9: Combined Intent Voice Commands,"Two-putt par after calming myself, even with pressure",Score.Par + Mindset.CalmControl,,Score + mindset
Section 9: Combined Intent Voice Commands,"Birdied 7 after visualizing the shot, stayed neutral",Score.Birdie + Cue.Visualization,,Score + cue
Section 9: Combined Intent Voice Commands,"Felt scattered and missed the putt, which felt great",Mindset.Scattered + Performance.Negative,,Mindset + event
Section 9: Combined Intent Voice Commands,"Missed short putt but kept emotions in check, full routine followed",Performance.Negative + Mindset.CalmControl,,Negative + mindset
Section 9: Combined Intent Voice Commands,"Birdied 7 after visualizing the shot, just like I practiced",Score.Birdie + Cue.Visualization,,Score + cue
Section 9: Combined Intent Voice Commands,"Missed the green but let it go quickly, total trust",Performance.Negative + Cue.LettingGo,,Event + cue
Section 9: Combined Intent Voice Commands,"Two good shots then lost focus on the approach, just like I practiced",Performance.Positive + Mindset.Distracted,,Positive + mindset drop
Section 9: Combined Intent Voice Commands,"Bogeyed 5 but reset well and stayed calm, coach",Score.Bogey + Cue.Reset + Mindset.CalmControl,,Hole + cue + mindset
Section 9: Combined Intent Voice Commands,Triple on 3 but trusted my pre-shot routine.,Score.Triple + Routine.PreShot,,Score + routine
Section 9: Combined Intent Voice Commands,"Birdied 7 after visualizing the shot, stayed neutral",Score.Birdie + Cue.Visualization,,Score + cue
Section 9: Combined Intent Voice Commands,"Bogeyed 5 but reset well and stayed calm, just like I practiced",Score.Bogey + Cue.Reset + Mindset.CalmControl,,Hole + cue + mindset
Section 9: Combined Intent Voice Commands,"Bogey on the last but kept my focus, even with pressure",Score.Bogey + Mindset.PeakFocus,,Score + mindset
Section 9: Combined Intent Voice Commands,Par save thanks to my post-shot reset.,Score.Par + Routine.PostShot + Cue.Reset,,Score + routine + cue
Section 9: Combined Intent Voice Commands,"Two-putt par after calming myself, even with pressure",Score.Par + Mindset.CalmControl,,Score + mindset
Section 9: Combined Intent Voice Commands,"Two good shots then lost focus on the approach, full routine followed",Performance.Positive + Mindset.Distracted,,Positive + mindset drop
Section 9: Combined Intent Voice Commands,"Two good shots then lost focus on the approach, and stayed in it",Performance.Positive + Mindset.Distracted,,Positive + mindset drop
Section 9: Combined Intent Voice Commands,"Made bogey but confident I followed my plan, and stayed in it",Score.Bogey + Summary.Strategy,,Score + strategy reflection
Section 9: Combined Intent Voice Commands,"Two-putt par after calming myself, full routine followed",Score.Par + Mindset.CalmControl,,Score + mindset
Section 9: Combined Intent Voice Commands,"Missed the green but let it go quickly, which felt great",Performance.Negative + Cue.LettingGo,,Event + cue
Section 9: Combined Intent Voice Commands,"Mental win after hitting it in the bunker, bounced back fast",Performance.Recovery + Summary.Calm,,Recovery + summary
Section 9: Combined Intent Voice Commands,"Bogey on the last but kept my focus, which felt great",Score.Bogey + Mindset.PeakFocus,,Score + mindset
Section 9: Combined Intent Voice Commands,Bogeyed 5 but reset well and stayed calm.,Score.Bogey + Cue.Reset + Mindset.CalmControl,,Hole + cue + mindset
Section 9: Combined Intent Voice Commands,"Hooked my drive but bounced back with a reset, stayed neutral",Performance.Negative + Performance.Recovery + Cue.Reset,,Event + recovery + cue
Section 9: Combined Intent Voice Commands,"Two good shots then lost focus on the approach, total trust",Performance.Positive + Mindset.Distracted,,Positive + mindset drop
Section 9: Combined Intent Voice Commands,"Two-putt par after calming myself, stayed neutral",Score.Par + Mindset.CalmControl,,Score + mindset
Section 9: Combined Intent Voice Commands,"Missed short putt but kept emotions in check, just like I practiced",Performance.Negative + Mindset.CalmControl,,Negative + mindset
Section 9: Combined Intent Voice Commands,Hooked my drive but bounced back with a reset,Performance.Negative + Performance.Recovery + Cue.Reset,,Event + recovery + cue
Section 9: Combined Intent Voice Commands,"Bogey on the last but kept my focus, mental win",Score.Bogey + Mindset.PeakFocus,,Score + mindset
Section 9: Combined Intent Voice Commands,Double bogey but learned from it.,Score.Double + Summary.Learning,,Score + reflection
Section 9: Combined Intent Voice Commands,"Double bogey but learned from it, right?",Score.Double + Summary.Learning,,Score + reflection
Section 9: Combined Intent Voice Commands,"Double bogey but learned from it, even with pressure",Score.Double + Summary.Learning,,Score + reflection
Section 9: Combined Intent Voice Commands,Par save thanks to my post-shot reset.,Score.Par + Routine.PostShot + Cue.Reset,,Score + routine + cue
Section 9: Combined Intent Voice Commands,"Missed the green but let it go quickly, total trust",Performance.Negative + Cue.LettingGo,,Event + cue
Section 9: Combined Intent Voice Commands,"Bogey on the last but kept my focus, stayed neutral",Score.Bogey + Mindset.PeakFocus,,Score + mindset
Section 9: Combined Intent Voice Commands,"Triple on 3 but trusted my pre-shot routine, mental win",Score.Triple + Routine.PreShot,,Score + routine
Section 9: Combined Intent Voice Commands,"Made par even though I was distracted, just like I practiced",Score.Par + Mindset.Distracted,,Score + mindset
Section 9: Combined Intent Voice Commands,"Saved par with deep breathing, full routine followed",Score.Par + Cue.DeepBreath,,Score + cue
Section 9: Combined Intent Voice Commands,"Saved par with deep breathing, bounced back fast",Score.Par + Cue.DeepBreath,,Score + cue
Section 9: Combined Intent Voice Commands,"Par save thanks to my post-shot reset, mental win",Score.Par + Routine.PostShot + Cue.Reset,,Score + routine + cue
Section 9: Combined Intent Voice Commands,Two good shots then lost focus on the approach,Performance.Positive + Mindset.Distracted,,Positive + mindset drop
Section 9: Combined Intent Voice Commands,"Par save thanks to my post-shot reset, full routine followed",Score.Par + Routine.PostShot + Cue.Reset,,Score + routine + cue
Section 9: Combined Intent Voice Commands,"Double bogey but learned from it, mental win",Score.Double + Summary.Learning,,Score + reflection
Section 9: Combined Intent Voice Commands,"Triple on 3 but trusted my pre-shot routine, full routine followed",Score.Triple + Routine.PreShot,,Score + routine
Section 9: Combined Intent Voice Commands,"Missed the green but let it go quickly, total trust",Performance.Negative + Cue.LettingGo,,Event + cue
Section 9: Combined Intent Voice Commands,"Missed fairway but stayed calm, coach",Performance.Negative + Mindset.CalmControl,,Outcome + mindset
Section 9: Combined Intent Voice Commands,"Hit the fairway after a trigger word, even with pressure",Performance.Positive + Cue.TriggerWord,,Outcome + cue
Section 9: Combined Intent Voice Commands,"Missed short putt but kept emotions in check, focus held",Performance.Negative + Mindset.CalmControl,,Negative + mindset
Section 9: Combined Intent Voice Commands,"Bogey on the last but kept my focus, just like I practiced",Score.Bogey + Mindset.PeakFocus,,Score + mindset
Section 9: Combined Intent Voice Commands,"Bogey on the last but kept my focus, even with pressure",Score.Bogey + Mindset.PeakFocus,,Score + mindset
Section 9: Combined Intent Voice Commands,"Mental win after hitting it in the bunker, and stayed in it",Performance.Recovery + Summary.Calm,,Recovery + summary
Section 9: Combined Intent Voice Commands,Double bogey but learned from it,Score.Double + Summary.Learning,,Score + reflection
Section 9: Combined Intent Voice Commands,"Triple on 3 but trusted my pre-shot routine, visualized perfectly",Score.Triple + Routine.PreShot,,Score + routine
Section 9: Combined Intent Voice Commands,"Missed short putt but kept emotions in check, bounced back fast",Performance.Negative + Mindset.CalmControl,,Negative + mindset
Section 9: Combined Intent Voice Commands,"Double bogey but learned from it, full routine followed",Score.Double + Summary.Learning,,Score + reflection
Section 9: Combined Intent Voice Commands,"Par save thanks to my post-shot reset, full routine followed",Score.Par + Routine.PostShot + Cue.Reset,,Score + routine + cue
Section 9: Combined Intent Voice Commands,"Birdie after a full visualization, coach",Score.Birdie + Cue.Visualization,,Score + cue
Section 9: Combined Intent Voice Commands,"Made par even though I was distracted, which felt great",Score.Par + Mindset.Distracted,,Score + mindset
Section 9: Combined Intent Voice Commands,"Missed the green but let it go quickly, visualized perfectly",Performance.Negative + Cue.LettingGo,,Event + cue
Section 9: Combined Intent Voice Commands,"Two-putt par after calming myself, stayed neutral",Score.Par + Mindset.CalmControl,,Score + mindset
Section 9: Combined Intent Voice Commands,"Made bogey but confident I followed my plan, kept breathing",Score.Bogey + Summary.Strategy,,Score + strategy reflection
Section 9: Combined Intent Voice Commands,"Par save thanks to my post-shot reset, emotional control locked in",Score.Par + Routine.PostShot + Cue.Reset,,Score + routine + cue
Section 9: Combined Intent Voice Commands,"Two good shots then lost focus on the approach, which felt great",Performance.Positive + Mindset.Distracted,,Positive + mindset drop
Section 9: Combined Intent Voice Commands,"Bogeyed 5 but reset well and stayed calm, mental win",Score.Bogey + Cue.Reset + Mindset.CalmControl,,Hole + cue + mindset
Section 9: Combined Intent Voice Commands,"Felt scattered and missed the putt, focus held",Mindset.Scattered + Performance.Negative,,Mindset + event
Section 9: Combined Intent Voice Commands,"Hit the fairway after a trigger word, full routine followed",Performance.Positive + Cue.TriggerWord,,Outcome + cue
Section 9: Combined Intent Voice Commands,"Bogeyed 5 but reset well and stayed calm, coach",Score.Bogey + Cue.Reset + Mindset.CalmControl,,Hole + cue + mindset
Section 9: Combined Intent Voice Commands,"Missed short putt but kept emotions in check, just like I practiced",Performance.Negative + Mindset.CalmControl,,Negative + mindset
Section 9: Combined Intent Voice Commands,"Made par even though I was distracted, visualized perfectly",Score.Par + Mindset.Distracted,,Score + mindset
Section 9: Combined Intent Voice Commands,"Mental win after hitting it in the bunker, even with pressure",Performance.Recovery + Summary.Calm,,Recovery + summary
Section 9: Combined Intent Voice Commands,"Made par even though I was distracted, which felt great",Score.Par + Mindset.Distracted,,Score + mindset
